ts,open,high,low,close,volume
1757835720000,3.0856,3.0871,3.0856,3.0871,15797.0
1757835780000,3.0871,3.0872,3.0856,3.0856,24705.0
1757835840000,3.0856,3.0858,3.0854,3.0854,29146.0
1757835900000,3.0854,3.087,3.0841,3.0865,83792.0
1757835960000,3.0865,3.0874,3.0864,3.087,32596.0
1757836020000,3.087,3.0873,3.0839,3.0839,20403.0
1757836080000,3.0839,3.0839,3.0808,3.0826,245008.0
1757836140000,3.0826,3.0826,3.0811,3.0811,27764.0
1757836200000,3.0811,3.0811,3.0778,3.0781,348794.0
1757836260000,3.0781,3.0799,3.0781,3.079,163124.0
1757836320000,3.079,3.0794,3.0744,3.0756,899586.0
1757836380000,3.0756,3.0786,3.075,3.0786,408314.0
1757836440000,3.0786,3.08,3.0785,3.0799,144429.0
1757836500000,3.0799,3.0822,3.0795,3.0818,184530.0
1757836560000,3.0818,3.083,3.0814,3.083,81653.0
1757836620000,3.083,3.0838,3.0823,3.0836,59973.0
1757836680000,3.0836,3.0838,3.0824,3.0833,97561.0
1757836740000,3.0833,3.0834,3.0818,3.0834,82530.0
1757836800000,3.0834,3.0834,3.0795,3.0795,173655.0
1757836860000,3.0795,3.0807,3.0795,3.0805,50935.0
1757836920000,3.0805,3.0808,3.0784,3.0786,98093.0
1757836980000,3.0786,3.08,3.0785,3.08,38262.0
1757837040000,3.08,3.0828,3.08,3.0819,109526.0
1757837100000,3.0819,3.0823,3.0782,3.0786,129445.0
1757837160000,3.0786,3.0807,3.0764,3.0764,586221.0
1757837220000,3.0764,3.0796,3.0762,3.079,260988.0
1757837280000,3.079,3.0793,3.0768,3.079,323265.0
1757837340000,3.079,3.0802,3.0784,3.0802,79840.0
1757837400000,3.0802,3.0802,3.0791,3.0801,27398.0
1757837460000,3.0801,3.0803,3.0785,3.0785,77536.0
1757837520000,3.0785,3.0785,3.0775,3.0776,59978.0
1757837580000,3.0776,3.0803,3.0776,3.0802,81224.0
1757837640000,3.0802,3.082,3.0802,3.0811,102581.0
1757837700000,3.0811,3.0815,3.0788,3.0792,55297.0
1757837760000,3.0792,3.0793,3.0788,3.0793,16206.0
1757837820000,3.0793,3.0805,3.0768,3.0768,85994.0
1757837880000,3.0768,3.0768,3.0756,3.0764,118618.0
1757837940000,3.0764,3.0772,3.0736,3.0772,451374.0
1757838000000,3.0772,3.0787,3.0772,3.0787,62739.0
1757838060000,3.0787,3.079,3.0772,3.0776,107196.0
1757838120000,3.0776,3.0799,3.0776,3.0798,45194.0
1757838180000,3.0798,3.0808,3.079,3.079,73556.0
1757838240000,3.079,3.082,3.079,3.0818,89430.0
1757838300000,3.0818,3.0831,3.0818,3.0831,88799.0
1757838360000,3.0831,3.0841,3.083,3.0834,431761.0
1757838420000,3.0834,3.0851,3.0832,3.0847,65998.0
1757838480000,3.0847,3.085,3.0824,3.0824,139515.0
1757838540000,3.0824,3.0826,3.082,3.0826,61818.0
1757838600000,3.0826,3.0851,3.0822,3.0851,48378.0
1757838660000,3.0851,3.0858,3.0805,3.0805,260470.0
1757838720000,3.0805,3.0843,3.0803,3.084,64305.0
1757838780000,3.084,3.0851,3.0835,3.085,68943.0
1757838840000,3.085,3.0868,3.085,3.0867,84543.0
1757838900000,3.0867,3.0882,3.0865,3.087,48417.0
1757838960000,3.087,3.0886,3.087,3.0882,83674.0
1757839020000,3.0882,3.0883,3.0875,3.0881,143576.0
1757839080000,3.0881,3.0887,3.0881,3.0887,56134.0
1757839140000,3.0887,3.0887,3.0875,3.0875,142003.0
1757839200000,3.0875,3.0887,3.0875,3.0887,23286.0
1757839260000,3.0887,3.0887,3.088,3.088,12486.0
1757839320000,3.0877,3.0886,3.0876,3.088,35252.0
1757839380000,3.088,3.088,3.0875,3.0877,11905.0
1757839440000,3.0888,3.0891,3.0888,3.0889,32957.0
1757839500000,3.0883,3.0893,3.0879,3.0888,54184.0
1757839560000,3.0888,3.0888,3.0877,3.0879,22751.0
1757839620000,3.0879,3.0895,3.0879,3.0889,56111.0
1757839680000,3.0889,3.089,3.088,3.0885,28812.0
1757839740000,3.0885,3.0887,3.0881,3.0885,96186.0
1757839800000,3.0885,3.0885,3.0875,3.0875,103380.0
1757839860000,3.0875,3.0882,3.0869,3.0871,101683.0
1757839920000,3.0871,3.0876,3.086,3.0863,17195.0
1757839980000,3.0863,3.087,3.0848,3.086,81743.0
1757840040000,3.086,3.086,3.0837,3.0837,51339.0
1757840100000,3.0837,3.0839,3.0826,3.0829,57812.0
